#lnL 	x[] 	 df 
917505.244467	-0.734977018587	-0.524508492105	-0.794740279623	2.35414040071	-0.356674943939	1.09861228867	-2.7739314843	-5.29831736655	-4.60517018599	-4.60517018599	-4.60517018599	-4.60517018599	-4.60517018599	-4.60517018599	-4.60517018599	-4.60517018599	-12188.0497601	1602.71147878	-9150.11570837	28586.3240654	-26376.687836	-5683.01324657	26401.7330564	-26504.412425	-30813.5012354	-21710.8774272	-8786.37863584	1865.24651106	5635.4949725	-1165.73811203	10550.1081607	10434.3642931
868257.002636	-0.734966314846	-0.547881169952	-0.794728704341	1.93726003761	0.0279818303029	1.18148886351	-3.15895349825	-4.91179795782	-4.15581043081	-4.28855590413	-4.47703658239	-4.63237146731	-4.68735379186	-4.58816998245	-4.75902462739	-4.75733671028	-10990.9488438	-1057.01214368	-9783.84396761	23109.1788228	-22699.9101846	-680.32610181	6515.54174769	-6740.76381442	-28979.837196	-16729.41814	-10284.5741907	548.254194762	2746.63481315	-3668.25870039	6557.39541272	6326.21943073
877442.373171	-0.522803689022	-0.469370930835	-0.524013921693	0.286529876894	1.6512365849	1.22508510761	-3.60542517319	-4.44905655715	-2.08052810744	-3.09459333054	-3.73832576839	-4.67030815899	-4.88123937421	-4.32265683302	-5.22491242844	-5.20653537362	98767.3293477	36904.0584758	47916.1063666	-13976.9301476	71363.3218394	41448.2549009	-2119.23621687	2031.38564614	87874.4621606	27335.3362917	10259.8143394	7149.04344337	5389.4892561	5123.6814032	6003.16503212	5635.49793764
819344.127245	-0.624544231799	-0.507019759465	-0.653832587057	1.07812161874	0.8728204093	1.20417894885	-3.39132398375	-4.67095973679	-3.07570974783	-3.66714657747	-4.0925674209	-4.65211598406	-4.78826341151	-4.4499811053	-5.00150042282	-4.99112648317	28392.6976295	11537.4496171	9100.62742023	5973.12037809	5.90571183068	13108.4324224	1937.01839577	-2096.21314378	-2404.69363074	-2814.13744746	-4149.67205017	2568.92935796	3065.38993695	-1299.39331732	5400.88033335	5118.09612777
854982.634603	-1.2606060622	-0.7549532168	-0.818172509176	0.499958066097	1.3043148682	0.912138909635	-3.55920131671	-4.49509060685	-2.46861200925	-3.28375257611	-3.80037542762	-4.72218792875	-4.9116099986	-4.34985486783	-5.25156914731	-5.23021769581	-90433.759966	-29601.5028787	-18681.5655911	-7757.42032513	33109.4479723	10989.7394871	-1066.47106879	914.728228008	31745.2048069	9481.35678608	1362.5182904	3391.90558511	2482.28758566	43.6797171198	3805.68380276	3644.70885526
815783.577092	-0.782108075091	-0.568437292401	-0.694542512567	0.934900209986	0.979709271442	1.13183543007	-3.43291018893	-4.62739382117	-2.92532082592	-3.5721730553	-4.02018626039	-4.6694740527	-4.81881855786	-4.42517805309	-5.06344689946	-5.05035363462	-19150.9695239	-1808.75785145	2230.60811759	3801.66468124	5774.93239842	11988.3853134	1171.77843135	-1330.27343745	3526.4435426	-526.476478403	-3287.19254354	2580.77605028	2752.06115437	-1230.15644046	4838.32641954	4589.01678548
814021.767467	-0.736899485125	-0.57114170732	-0.707988340179	0.89420690017	0.980183771593	1.07714251915	-3.44392375479	-4.61544455211	-2.90850378831	-3.5521612288	-3.99475304647	-4.68154227895	-4.83394647932	-4.41594867958	-5.09175466524	-5.07728156173	-7155.95024352	-2555.97793162	-364.145641818	2734.69380083	6116.0577344	9929.7707719	1033.38968245	-1190.49422973	3307.24056962	-549.633750781	-3365.21183168	2350.73504267	2435.47633651	-1443.38697137	4474.04846958	4229.37434751
811146.090664	-0.677298769347	-0.563967838525	-0.729827949407	0.795234967213	0.921113420773	0.878615651807	-3.47204236042	-4.58400221666	-2.90716589557	-3.50937086201	-3.91303636944	-4.72697360318	-4.88555593098	-4.38348085128	-5.18816236221	-5.16861795405	11500.7393707	-1652.77861779	-4496.49967877	489.393441194	4313.08080504	2464.66923821	642.256226557	-802.942754596	-782.053169274	-1893.38907618	-4037.82506238	1425.50632376	1321.53221487	-2377.98248427	3258.03102425	3022.82883771
809472.763808	-0.682331659602	-0.549292914097	-0.713049577549	0.670813479873	0.892850166966	0.713995882664	-3.50809229047	-4.54373199262	-2.83654262297	-3.42785009813	-3.79901048812	-4.77253950065	-4.93916228257	-4.33242050471	-5.29784832374	-5.27218982437	10283.3893092	1364.96065797	-2453.67598799	-2032.27143745	5036.12703033	-1590.99842727	165.142801878	-327.355126339	-855.014272577	-1739.80388005	-3690.81209456	934.468649305	550.99596345	-2777.90270839	2314.95293828	2080.63582755
807489.12541	-0.689777852811	-0.63272902847	-0.691882270978	0.59428520345	0.663393186972	0.565152277882	-3.54852898077	-4.49184506845	-2.73091614323	-3.26635509964	-3.52687714632	-4.86303593661	-5.02340420526	-4.16493179189	-5.51662930298	-5.4744722381	8618.20166738	-13498.9745049	356.430488235	-3185.83720649	949.225720426	-2939.84231807	-205.619886628	32.5465310702	-2135.71358226	-2041.03552756	-2030.42762005	333.917870231	-552.94331723	-2801.30015455	849.586111401	704.209409887
