#lnL 	x[] 	 df 
867007.084879	-2.51265713622	-3.40119738166	0.0	0.0
867007.084876	-2.51265712622	-3.40119738166	0.0	0.0
867007.084882	-2.51265713622	-3.40119737166	0.0	0.0
876968.168063	-1.76405637982	-4.06421842772	0.0	0.0
876968.168264	-1.76405636982	-4.06421842772	0.0	0.0
876968.167864	-1.76405637982	-4.06421841772	0.0	0.0
866998.514465	-2.4809012139	-3.42932298087	0.0	0.0
866998.514465	-2.4809012039	-3.42932298087	0.0	0.0
866998.514464	-2.4809012139	-3.42932297087	0.0	0.0
866998.423106	-2.48071064872	-3.42608621857	0.0	0.0
866998.423106	-2.48071063872	-3.42608621857	0.0	0.0
866998.423106	-2.48071064872	-3.42608620857	0.0	0.0
866998.222882	-2.4762160672	-3.41770211919	0.0	0.0
866998.222881	-2.4762160572	-3.41770211919	0.0	0.0
866998.222882	-2.4762160672	-3.41770210919	0.0	0.0
866997.653199	-2.45639494607	-3.39113800772	0.0	0.0
866997.653199	-2.45639493607	-3.39113800772	0.0	0.0
866997.6532	-2.45639494607	-3.39113799772	0.0	0.0
866996.391982	-2.40195483151	-3.32838358081	0.0	0.0
866996.391981	-2.40195482151	-3.32838358081	0.0	0.0
866996.391983	-2.40195483151	-3.32838357081	0.0	0.0
866993.671939	-2.26247091238	-3.18017118236	0.0	0.0
866993.671937	-2.26247090238	-3.18017118236	0.0	0.0
866993.67194	-2.26247091238	-3.18017117236	0.0	0.0
866989.485667	-2.02940341916	-2.9469081772	0.0	0.0
866989.485665	-2.02940340916	-2.9469081772	0.0	0.0
866989.485668	-2.02940341916	-2.9469081672	0.0	0.0
866983.002048	-1.62386038586	-2.56616650357	0.0	0.0
866983.002047	-1.62386037586	-2.56616650357	0.0	0.0
866983.002048	-1.62386038586	-2.56616649357	0.0	0.0
866981.075766	-1.26391661529	-2.21835122715	0.0	0.0
866981.075767	-1.26391660529	-2.21835122715	0.0	0.0
866981.075766	-1.26391661529	-2.21835121715	0.0	0.0
866980.786798	-1.11658382504	-2.06981994521	0.0	0.0
866980.786799	-1.11658381504	-2.06981994521	0.0	0.0
866980.786798	-1.11658382504	-2.06981993521	0.0	0.0
866980.724676	-1.08304891506	-2.03265454897	0.0	0.0
866980.724676	-1.08304890506	-2.03265454897	0.0	0.0
866980.724676	-1.08304891506	-2.03265453897	0.0	0.0
866980.71942	-1.09659933889	-2.04499140258	0.0	0.0
866980.71942	-1.09659932889	-2.04499140258	0.0	0.0
866980.71942	-1.09659933889	-2.04499139258	0.0	0.0
866980.719563	-1.09348116573	-2.04194921695	0.0	0.0
866980.719563	-1.09348115573	-2.04194921695	0.0	0.0
866980.719563	-1.09348116573	-2.04194920695	0.0	0.0
866980.719428	-1.09619888552	-2.04460070795	0.0	0.0
866980.719428	-1.09619887552	-2.04460070795	0.0	0.0
866980.719428	-1.09619888552	-2.04460069795	0.0	0.0
866980.719421	-1.09654561278	-2.04493898573	0.0	0.0
866980.719421	-1.09654560278	-2.04493898573	0.0	0.0
866980.719421	-1.09654561278	-2.04493897573	0.0	0.0
866980.719421	-1.09659091855	-2.04498318743	0.0	0.0
866980.719421	-1.09659090855	-2.04498318743	0.0	0.0
866980.719421	-1.09659091855	-2.04498317743	0.0	0.0
866980.71942	-1.09659544034	-2.04498759903	0.0	0.0
866980.71942	-1.09659543034	-2.04498759903	0.0	0.0
866980.71942	-1.09659544034	-2.04498758903	0.0	0.0
866980.71942	-1.09659755522	-2.04498966237	0.0	0.0
866980.71942	-1.09659754522	-2.04498966237	0.0	0.0
866980.71942	-1.09659755522	-2.04498965237	0.0	0.0
866980.71942	-1.09659903236	-2.04499110352	0.0	0.0
866980.71942	-1.09659902236	-2.04499110352	0.0	0.0
866980.71942	-1.09659903236	-2.04499109352	0.0	0.0
866980.71942	-1.09659923449	-2.04499130071	0.0	0.0
866980.71942	-1.09659922449	-2.04499130071	0.0	0.0
866980.71942	-1.09659923449	-2.04499129071	0.0	0.0
866980.71942	-1.09659932224	-2.04499138632	0.0	0.0
866980.71942	-1.09659931224	-2.04499138632	0.0	0.0
866980.71942	-1.09659932224	-2.04499137632	0.0	0.0
866980.71942	-1.09659933767	-2.04499140139	0.0	0.0
866980.71942	-1.09659932767	-2.04499140139	0.0	0.0
866980.71942	-1.09659933767	-2.04499139139	0.0	0.0
