#lnL 	x[] 	 df 
-847925.126612	-0.726970703377	-0.552181074913	-0.730770782233	0.963480427095	0.382327568057	0.371261853188	-0.450683747883	-1.60943791243	-2.65333584569	-2.56234403569	-3.1400499008	-5.10703763099	-4.81877071806	-3.64946708765	-5.34424135352	-6.12820475253
-847925.126612	-0.726970703377	-0.552181074913	-0.730770782233	0.963480427095	0.382327568057	0.371261853188	-0.450683737883	-1.60943790243	-2.65333584569	-2.56234403569	-3.1400499008	-5.10703763099	-4.81877071806	-3.64946708765	-5.34424135352	-6.12820475253
-847917.015628	-0.726970703377	-0.552181074913	-0.730770782233	0.963480427095	0.382327568057	0.371261853188	-1.45068374788	-2.60943791243	-2.65333584569	-2.56234403569	-3.1400499008	-5.10703763099	-4.81877071806	-3.64946708765	-5.34424135352	-6.12820475253
-847917.015628	-0.726970703377	-0.552181074913	-0.730770782233	0.963480427095	0.382327568057	0.371261853188	-1.45068373788	-2.60943790243	-2.65333584569	-2.56234403569	-3.1400499008	-5.10703763099	-4.81877071806	-3.64946708765	-5.34424135352	-6.12820475253
-847915.142322	-0.726970703377	-0.552181074913	-0.730770782233	0.963480427095	0.382327568057	0.371261853188	-0.962036166441	-2.12079033099	-2.65333584569	-2.56234403569	-3.1400499008	-5.10703763099	-4.81877071806	-3.64946708765	-5.34424135352	-6.12820475253
-847915.142323	-0.726970703377	-0.552181074913	-0.730770782233	0.963480427095	0.382327568057	0.371261853188	-0.962036156441	-2.12079032099	-2.65333584569	-2.56234403569	-3.1400499008	-5.10703763099	-4.81877071806	-3.64946708765	-5.34424135352	-6.12820475253
-847916.518759	-0.726970703377	-0.552181074913	-0.730770782233	0.963480427095	0.382327568057	0.371261853188	-1.42810276195	-2.58685692651	-2.65333584569	-2.56234403569	-3.1400499008	-5.10703763099	-4.81877071806	-3.64946708765	-5.34424135352	-6.12820475253
-847916.518759	-0.726970703377	-0.552181074913	-0.730770782233	0.963480427095	0.382327568057	0.371261853188	-1.42810275195	-2.58685691651	-2.65333584569	-2.56234403569	-3.1400499008	-5.10703763099	-4.81877071806	-3.64946708765	-5.34424135352	-6.12820475253
-847913.911056	-0.726970703377	-0.552181074913	-0.730770782233	0.963480427095	0.382327568057	0.371261853188	-1.15612838267	-2.31488254723	-2.65333584569	-2.56234403569	-3.1400499008	-5.10703763099	-4.81877071806	-3.64946708765	-5.34424135352	-6.12820475253
-847913.911056	-0.726970703377	-0.552181074913	-0.730770782233	0.963480427095	0.382327568057	0.371261853188	-1.15612837267	-2.31488253723	-2.65333584569	-2.56234403569	-3.1400499008	-5.10703763099	-4.81877071806	-3.64946708765	-5.34424135352	-6.12820475253
-847913.908599	-0.726970703377	-0.552181074913	-0.730770782233	0.963480427095	0.382327568057	0.371261853188	-1.16647444964	-2.32522861419	-2.65333584569	-2.56234403569	-3.1400499008	-5.10703763099	-4.81877071806	-3.64946708765	-5.34424135352	-6.12820475253
-847913.908599	-0.726970703377	-0.552181074913	-0.730770782233	0.963480427095	0.382327568057	0.371261853188	-1.16647443964	-2.32522860419	-2.65333584569	-2.56234403569	-3.1400499008	-5.10703763099	-4.81877071806	-3.64946708765	-5.34424135352	-6.12820475253
-847913.908514	-0.726970703377	-0.552181074913	-0.730770782233	0.963480427095	0.382327568057	0.371261853188	-1.16489623603	-2.32365040058	-2.65333584569	-2.56234403569	-3.1400499008	-5.10703763099	-4.81877071806	-3.64946708765	-5.34424135352	-6.12820475253
-847913.908514	-0.726970703377	-0.552181074913	-0.730770782233	0.963480427095	0.382327568057	0.371261853188	-1.16489622603	-2.32365039058	-2.65333584569	-2.56234403569	-3.1400499008	-5.10703763099	-4.81877071806	-3.64946708765	-5.34424135352	-6.12820475253
